target_level,market,instrument,session_date,signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
1,commodities,CLF,2026-04-23,BUY,LONG,2026-04-23T09:15:00-04:00,2026-04-23T09:20:00-04:00,93.68,93.698736,93.201268,94.158732,94.158732,94.637464,95.116196,95.594928,96.07366,0.319155,0.478732,93.02539,92.980399,93.693334,67.0547,0.044111,0.019959,16.4839,1623.0,1431.75,57.14,28.57,MILD BULL,1067,99976.55,550.69,1,3,2026-04-23T09:30:00-04:00,94.139901,TP1,470.72,60.13,410.6,0.4107,0.7456
1,commodities,CLF,2026-04-23,SELL,SHORT,2026-04-23T10:45:00-04:00,2026-04-23T10:50:00-04:00,93.260002,93.261343,93.834633,92.685371,92.685371,92.11074,91.536109,90.961478,90.386847,0.383087,0.574631,93.507215,93.539395,93.814809,44.1324,0.039344,0.140066,15.956,1902.0,1945.8,0.0,71.43,STRONG BEAR,1072,99976.16,634.69,0,9,2026-04-23T11:30:00-04:00,93.688732,OPPOSITE_SIGNAL,-458.16,60.12,-518.28,-0.5184,-0.8166
1,commodities,CLF,2026-04-23,BUY,LONG,2026-04-23T11:25:00-04:00,2026-04-23T11:30:00-04:00,93.660004,93.688732,93.107856,94.212151,94.212151,94.764299,95.316446,95.868594,96.420742,0.368098,0.552148,93.504235,93.494517,93.712974,54.6017,0.020919,0.020763,13.2013,1494.0,1892.7,57.14,14.29,STRONG BULL,1067,99965.88,639.66,1,4,2026-04-23T11:45:00-04:00,94.193309,TP1,538.38,60.14,478.24,0.4784,0.7477
1,commodities,CLF,2026-04-24,SELL,SHORT,2026-04-24T09:15:00-04:00,2026-04-24T09:20:00-04:00,94.669998,94.681057,95.609772,93.730224,93.730224,92.79045,91.850676,90.910903,89.971129,0.626516,0.939774,95.925928,95.973522,94.87,36.6801,0.066249,0.213125,19.8737,2268.0,3347.95,0.0,71.43,STRONG BEAR,1055,99888.52,999.97,0,22,2026-04-24T11:05:00-04:00,95.628894,STOP_LOSS,-999.97,60.23,-1060.2,-1.0614,-1.0602
1,commodities,CLF,2026-04-24,BUY,LONG,2026-04-24T11:20:00-04:00,2026-04-24T11:25:00-04:00,95.370003,95.389077,94.72722,96.012786,96.012786,96.655568,97.298351,97.941134,98.583917,0.428522,0.642783,95.314212,95.312269,95.177937,50.6978,-0.040589,-0.10365,15.4089,2870.0,1927.65,71.43,14.29,STRONG BULL,1048,99967.75,713.48,0,4,2026-04-24T11:40:00-04:00,94.861021,OPPOSITE_SIGNAL,-553.4,59.81,-613.22,-0.6134,-0.8595
1,commodities,CLF,2026-04-24,SELL,SHORT,2026-04-24T11:35:00-04:00,2026-04-24T11:40:00-04:00,94.860001,94.861021,95.530252,94.189749,94.189749,93.519498,92.849246,92.178995,91.508743,0.446834,0.670252,95.237197,95.280187,95.190481,40.9099,-0.05983,-0.071921,14.407,1895.0,2114.0,14.29,57.14,STRONG BEAR,1054,99983.52,725.51,1,1,2026-04-24T11:40:00-04:00,94.208587,TP1,687.67,59.78,627.88,0.628,0.8654
1,commodities,CLF,2026-04-24,BUY,LONG,2026-04-24T14:20:00-04:00,2026-04-24T14:25:00-04:00,94.389999,94.408877,93.78309,94.996909,94.996909,95.603818,96.210727,96.817636,97.424545,0.404606,0.606909,93.961015,93.907613,94.296816,58.4949,-0.035271,-0.156597,29.3562,2204.0,1854.75,100.0,0.0,STRONG BULL,1059,99979.0,682.57,0,12,2026-04-24T15:20:00-04:00,94.771043,SESSION_END,383.53,60.1,323.43,0.3235,0.4738
1,commodities,CLF,2026-04-27,SELL,SHORT,2026-04-27T12:10:00-04:00,2026-04-27T12:15:00-04:00,96.370003,96.370721,96.883,95.857006,95.857006,95.344009,94.831012,94.318015,93.805018,0.341998,0.512997,96.432876,96.437096,96.434995,50.6161,0.113116,0.257236,18.8156,1273.0,2028.2,28.57,42.86,MILD BEAR,1037,99936.44,551.33,0,10,2026-04-27T13:00:00-04:00,96.589314,OPPOSITE_SIGNAL,-226.68,60.03,-286.71,-0.2869,-0.52
1,commodities,CLF,2026-04-27,BUY,LONG,2026-04-27T12:55:00-04:00,2026-04-27T13:00:00-04:00,96.57,96.589314,96.162472,96.977528,96.977528,97.385055,97.792583,98.200111,98.607639,0.271685,0.407528,96.428048,96.410751,96.426986,56.0281,0.052074,0.071402,15.1868,421.0,1349.3,57.14,14.29,STRONG BULL,1035,99969.94,461.69,1,3,2026-04-27T13:10:00-04:00,96.958132,TP1,381.73,60.1,321.63,0.3217,0.6966
1,commodities,CLF,2026-04-27,SELL,SHORT,2026-04-27T14:25:00-04:00,2026-04-27T14:30:00-04:00,96.379997,96.370721,96.894673,95.865322,95.865322,95.350646,94.83597,94.321295,93.806619,0.343117,0.514676,96.628472,96.635657,96.517634,45.3376,0.02933,0.074465,18.2355,4650.0,1567.45,0.0,85.71,STRONG BEAR,1037,99936.44,563.43,0,11,2026-04-27T15:20:00-04:00,96.219237,SESSION_END,157.09,59.91,97.17,0.0972,0.1725
1,commodities,CLF,2026-04-28,BUY,LONG,2026-04-28T09:15:00-04:00,2026-04-28T09:20:00-04:00,100.080002,100.110014,99.270852,100.889152,100.889152,101.698302,102.507452,103.316602,104.125753,0.539433,0.80915,97.15352,96.82694,100.160001,82.4062,0.235019,0.029464,16.397,1996.0,1151.35,57.14,28.57,MILD BULL,998,99909.79,857.3,0,2,2026-04-28T09:25:00-04:00,99.250997,STOP_LOSS,-857.3,59.69,-916.99,-0.9178,-1.0696
1,commodities,CLF,2026-04-28,SELL,SHORT,2026-04-28T12:50:00-04:00,2026-04-28T12:55:00-04:00,99.209999,99.190157,99.805588,98.61441,98.61441,98.018821,97.423232,96.827643,96.232054,0.397059,0.595589,99.572481,99.600866,99.657691,42.0653,0.048165,0.134951,10.9314,1766.0,1349.1,0.0,85.71,STRONG BEAR,1008,99983.68,640.48,0,4,2026-04-28T13:10:00-04:00,99.825549,STOP_LOSS,-640.48,60.18,-700.66,-0.7008,-1.094
1,commodities,CLF,2026-04-28,BUY,LONG,2026-04-28T13:10:00-04:00,2026-04-28T13:15:00-04:00,99.93,99.95999,99.364873,100.495128,100.495128,101.060255,101.625382,102.190509,102.755637,0.376752,0.565127,99.605512,99.598619,99.651592,58.6711,0.044523,0.069554,10.7526,2017.0,1250.4,71.43,14.29,STRONG BULL,1000,99959.99,614.99,0,14,2026-04-28T14:20:00-04:00,99.345,STOP_LOSS,-614.99,59.79,-674.78,-0.6751,-1.0972
1,commodities,CLF,2026-04-28,SELL,SHORT,2026-04-28T14:20:00-04:00,2026-04-28T14:25:00-04:00,99.519997,99.4801,99.986802,99.053192,99.053192,98.586387,98.119582,97.652777,97.185972,0.311203,0.466805,99.8771,99.88026,99.712748,41.9897,0.049048,0.115665,13.7592,3660.0,1386.3,0.0,85.71,STRONG BEAR,1005,99977.5,529.33,0,1,2026-04-28T14:25:00-04:00,100.006799,STOP_LOSS,-529.33,60.15,-589.48,-0.5896,-1.1136
1,commodities,CLF,2026-04-28,BUY,LONG,2026-04-28T14:25:00-04:00,2026-04-28T14:30:00-04:00,99.949997,99.969987,99.439392,100.460602,100.460602,100.971206,101.481811,101.992416,102.503021,0.340403,0.510605,99.891679,99.8866,99.71831,52.2704,0.049649,0.102461,13.2257,8184.0,1737.55,71.43,14.29,STRONG BULL,1000,99969.99,550.48,0,11,2026-04-28T15:20:00-04:00,99.890022,SESSION_END,-79.97,59.96,-139.92,-0.14,-0.2542
1,commodities,GCF,2026-03-30,BUY,LONG,2026-03-30T11:40:00-04:00,2026-03-30T11:45:00-04:00,4581.799805,4582.816282,4566.084609,4597.515,4597.515,4613.230196,4628.945392,4644.660588,4660.375784,10.476797,15.715196,4569.983807,4568.610961,4566.789262,54.596,-1.063235,-4.458851,38.8571,637.0,863.45,85.71,0.0,STRONG BULL,21,96239.14,370.54,0,10,2026-03-30T12:30:00-04:00,4565.171392,STOP_LOSS,-370.54,57.63,-428.18,-0.4449,-1.1555
1,commodities,GCF,2026-03-30,SELL,SHORT,2026-03-30T13:00:00-04:00,2026-03-30T13:05:00-04:00,4562.399902,4561.187678,4574.954335,4549.84547,4549.84547,4537.291037,4524.736604,4512.182171,4499.627739,8.369622,12.554433,4570.04278,4570.942437,4568.748817,40.2712,-0.707674,0.020627,23.7808,461.0,655.2,0.0,71.43,STRONG BEAR,21,95784.94,308.31,1,2,2026-03-30T13:10:00-04:00,4550.755439,TP1,219.08,57.41,161.67,0.1688,0.5244
1,commodities,GCF,2026-03-31,BUY,LONG,2026-03-31T09:15:00-04:00,2026-03-31T09:20:00-04:00,4613.200195,4614.622935,4593.368917,4633.031473,4633.031473,4652.862751,4672.694029,4692.525307,4712.356585,13.220852,19.831278,4548.370066,4546.667501,4613.500163,77.8135,-1.330268,-6.028321,29.8207,354.0,462.0,71.43,14.29,STRONG BULL,21,96907.08,465.63,1,7,2026-03-31T09:50:00-04:00,4632.104867,TP1,367.12,58.25,308.87,0.3187,0.6633
1,commodities,GCF,2026-04-01,SELL,SHORT,2026-04-01T13:55:00-04:00,2026-04-01T14:00:00-04:00,4801.399902,4800.139878,4810.446799,4792.353006,4792.353006,4783.306109,4774.259212,4765.212315,4756.165418,6.031265,9.046897,4807.985439,4808.145282,4790.199754,44.0455,2.219556,4.823069,24.1399,377.0,441.8,14.29,57.14,STRONG BEAR,20,96002.8,225.38,1,1,2026-04-01T14:00:00-04:00,4793.311476,TP1,136.57,57.56,79.01,0.0823,0.3506
1,commodities,GCF,2026-04-02,BUY,LONG,2026-04-02T10:55:00-04:00,2026-04-02T11:00:00-04:00,4707.899902,4709.341582,4681.499082,4734.300722,4734.300722,4760.701542,4787.102362,4813.503182,4839.904002,17.600547,26.40082,4702.185604,4701.447822,4675.881346,50.4468,-6.255297,-15.071337,25.4303,915.0,1588.6,85.71,0.0,STRONG BULL,21,98896.17,604.35,0,4,2026-04-02T11:15:00-04:00,4697.5603,OPPOSITE_SIGNAL,-247.41,59.26,-306.67,-0.3101,-0.5074
1,commodities,GCF,2026-04-02,SELL,SHORT,2026-04-02T11:10:00-04:00,2026-04-02T11:15:00-04:00,4698.100098,4697.5603,4723.420771,4672.779424,4672.779424,4647.45875,4622.138076,4596.817402,4571.496728,16.880449,25.320674,4701.203033,4701.222331,4678.099047,46.8206,-4.866498,-10.162302,21.5717,869.0,1558.2,28.57,42.86,MILD BEAR,21,98648.77,562.91,1,13,2026-04-02T12:15:00-04:00,4673.71398,TP1,500.77,59.04,441.73,0.4478,0.7847
1,commodities,GCF,2026-04-02,BUY,LONG,2026-04-02T13:20:00-04:00,2026-04-02T13:25:00-04:00,4691.600098,4692.538418,4676.513546,4706.686649,4706.686649,4721.773201,4736.859753,4751.946304,4767.032856,10.057701,15.086552,4689.132864,4689.029518,4681.443606,51.1278,-1.400216,-3.009929,13.5135,397.0,640.0,71.43,0.0,STRONG BULL,21,98543.31,356.16,0,2,2026-04-02T13:30:00-04:00,4678.464022,OPPOSITE_SIGNAL,-295.56,59.04,-354.6,-0.3598,-0.9956
1,commodities,GCF,2026-04-02,SELL,SHORT,2026-04-02T13:25:00-04:00,2026-04-02T13:30:00-04:00,4679.200195,4678.464022,4694.687739,4663.712652,4663.712652,4648.225108,4632.737564,4617.250021,4601.762477,10.325029,15.487544,4687.14633,4688.135943,4681.484977,41.5717,-2.054308,-2.818805,13.5535,1566.0,693.35,14.29,71.43,STRONG BEAR,21,98247.74,360.42,0,16,2026-04-02T14:45:00-04:00,4695.626676,STOP_LOSS,-360.42,59.06,-419.47,-0.427,-1.1638
1,commodities,GCF,2026-04-02,BUY,LONG,2026-04-02T14:45:00-04:00,2026-04-02T14:50:00-04:00,4696.299805,4696.539218,4684.889406,4707.710204,4707.710204,4719.120603,4730.531002,4741.941401,4753.3518,7.606933,11.410399,4685.787522,4684.448191,4681.423357,60.4076,0.011018,-1.902182,13.5463,300.0,379.6,71.43,0.0,STRONG BULL,21,98627.32,264.32,1,5,2026-04-02T15:10:00-04:00,4706.768662,TP1,214.82,59.24,155.58,0.1577,0.5886
1,commodities,GCF,2026-04-06,SELL,SHORT,2026-04-06T11:10:00-04:00,2026-04-06T11:15:00-04:00,4687.5,4686.362345,4703.250323,4671.749677,4671.749677,4655.999354,4640.249031,4624.498708,4608.748385,10.500215,15.750323,4700.220635,4701.036563,4700.933206,40.3449,0.834588,3.347693,19.3766,1231.0,668.1,0.0,85.71,STRONG BEAR,21,98413.61,374.4,1,24,2026-04-06T13:10:00-04:00,4672.684027,TP1,287.24,58.96,228.28,0.232,0.6097
1,commodities,GCF,2026-04-07,BUY,LONG,2026-04-07T11:25:00-04:00,2026-04-07T11:30:00-04:00,4678.700195,4679.735565,4662.419702,4694.980689,4694.980689,4711.261182,4727.541676,4743.82217,4760.102663,10.853662,16.280494,4669.674949,4668.670179,4663.251872,55.2352,-0.418064,-2.426524,16.1393,415.0,1194.5,71.43,0.0,STRONG BULL,21,98274.45,383.22,1,20,2026-04-07T13:05:00-04:00,4694.041693,TP1,300.43,59.05,241.37,0.2456,0.6299
1,commodities,GCF,2026-04-07,SELL,SHORT,2026-04-07T15:00:00-04:00,2026-04-07T15:05:00-04:00,4691.299805,4690.461622,4701.880203,4680.719406,4680.719406,4670.139008,4659.558609,4648.978211,4638.397812,7.053599,10.580398,4697.673464,4697.961094,4675.733169,44.9537,1.725596,4.487765,32.4409,244.0,538.3,14.29,71.43,STRONG BEAR,21,98499.69,259.54,0,3,2026-04-07T15:15:00-04:00,4702.820579,STOP_LOSS,-259.54,59.18,-318.72,-0.3236,-1.228
1,commodities,GCF,2026-04-07,BUY,LONG,2026-04-07T15:15:00-04:00,2026-04-07T15:20:00-04:00,4716.399902,4716.143235,4703.637891,4729.161913,4729.161913,4741.923925,4754.685936,4767.447947,4780.209958,8.508007,12.762011,4699.765638,4698.660791,4676.717102,63.8267,2.082917,2.910031,28.8513,1372.0,460.05,85.71,14.29,STRONG BULL,21,99039.01,282.37,1,1,2026-04-07T15:20:00-04:00,4728.216081,TP1,253.53,59.5,194.03,0.1959,0.6871
1,commodities,GCF,2026-04-08,SELL,SHORT,2026-04-08T11:10:00-04:00,2026-04-08T11:15:00-04:00,4769.700195,4768.0462,4791.174403,4748.225988,4748.225988,4726.75178,4705.277572,4683.803364,4662.329156,14.316139,21.474208,4776.770876,4777.508901,4793.585493,48.2227,4.896206,11.918646,28.8554,1208.0,1603.55,0.0,85.71,STRONG BEAR,20,95360.92,481.73,0,3,2026-04-08T11:25:00-04:00,4781.755965,OPPOSITE_SIGNAL,-274.2,57.3,-331.49,-0.3476,-0.6881
1,commodities,GCF,2026-04-08,BUY,LONG,2026-04-08T11:20:00-04:00,2026-04-08T11:25:00-04:00,4780.600098,4781.755965,4760.498348,4800.701847,4800.701847,4820.803596,4840.905346,4861.007095,4881.108844,13.401166,20.101749,4778.05338,4777.995795,4792.853278,53.3647,4.398334,9.246756,26.1936,927.0,1539.4,57.14,28.57,MILD BULL,20,95635.12,444.19,0,2,2026-04-08T11:30:00-04:00,4775.344545,OPPOSITE_SIGNAL,-128.23,57.34,-185.57,-0.194,-0.4178
1,commodities,GCF,2026-04-08,SELL,SHORT,2026-04-08T11:25:00-04:00,2026-04-08T11:30:00-04:00,4776.200195,4775.344545,4795.680402,4756.719989,4756.719989,4737.239783,4717.759576,4698.27937,4678.799164,12.986804,19.480206,4777.682743,4777.832559,4792.50781,51.0034,3.823767,8.162158,25.1422,924.0,1517.1,28.57,57.14,MILD BEAR,20,95506.89,425.9,0,2,2026-04-08T11:35:00-04:00,4783.356382,OPPOSITE_SIGNAL,-160.24,57.35,-217.59,-0.2278,-0.5109
1,commodities,GCF,2026-04-08,BUY,LONG,2026-04-08T11:30:00-04:00,2026-04-08T11:35:00-04:00,4782.5,4783.356382,4763.736258,4801.263742,4801.263742,4820.027484,4838.791226,4857.554968,4876.31871,12.509161,18.763742,4778.646195,4778.256872,4792.343553,54.1328,3.83258,7.296243,24.166,539.0,1475.2,42.86,28.57,MILD BULL,20,95667.13,411.46,0,11,2026-04-08T12:25:00-04:00,4776.744655,OPPOSITE_SIGNAL,-132.23,57.36,-189.6,-0.1982,-0.4608
1,commodities,GCF,2026-04-08,SELL,SHORT,2026-04-08T12:20:00-04:00,2026-04-08T12:25:00-04:00,4777.600098,4776.744655,4791.373492,4763.826703,4763.826703,4750.053309,4736.279914,4722.50652,4708.733126,9.182263,13.773394,4779.520246,4779.701944,4790.810966,49.6972,1.571181,3.197621,14.7062,647.0,1051.8,0.0,71.43,STRONG BEAR,20,95534.89,311.74,0,4,2026-04-08T12:40:00-04:00,4785.557018,OPPOSITE_SIGNAL,-176.25,57.37,-233.62,-0.2445,-0.7494
1,commodities,GCF,2026-04-08,BUY,LONG,2026-04-08T12:35:00-04:00,2026-04-08T12:40:00-04:00,4784.600098,4785.557018,4771.476994,4797.723201,4797.723201,4810.846304,4823.969408,4837.092511,4850.215614,8.748736,13.123103,4780.239229,4779.92531,4790.484566,54.921,1.47384,2.25318,12.7226,530.0,745.85,42.86,28.57,MILD BULL,20,95711.14,300.69,0,11,2026-04-08T13:30:00-04:00,4775.844445,OPPOSITE_SIGNAL,-194.25,57.37,-251.62,-0.2629,-0.8368
1,commodities,GCF,2026-04-08,SELL,SHORT,2026-04-08T13:25:00-04:00,2026-04-08T13:30:00-04:00,4776.600098,4775.844445,4787.734636,4765.465559,4765.465559,4754.331021,4743.196483,4732.061945,4720.927406,7.423026,11.134538,4780.982295,4781.417965,4789.26621,45.7126,0.567651,1.699186,11.8798,2304.0,623.3,14.29,71.43,STRONG BEAR,20,95516.89,256.95,1,2,2026-04-08T13:35:00-04:00,4766.418652,TP1,188.52,57.25,131.26,0.1374,0.5108
1,commodities,GCF,2026-04-09,BUY,LONG,2026-04-09T09:20:00-04:00,2026-04-09T09:25:00-04:00,4779.100098,4780.156035,4762.519099,4795.681096,4795.681096,4812.262095,4828.843093,4845.424092,4862.00509,11.053999,16.580998,4752.081963,4751.834881,4780.111751,65.2282,-3.12924,-8.169499,45.0951,677.0,812.9,71.43,14.29,STRONG BULL,20,95603.12,371.79,1,3,2026-04-09T09:35:00-04:00,4794.72196,TP1,291.32,57.45,233.87,0.2446,0.629
1,commodities,GCF,2026-04-09,SELL,SHORT,2026-04-09T14:10:00-04:00,2026-04-09T14:15:00-04:00,4807.899902,4806.938322,4818.885169,4796.914636,4796.914636,4785.92937,4774.944103,4763.958837,4752.97357,7.323511,10.985266,4815.038871,4815.248161,4804.63391,43.4016,1.43236,3.439835,26.8773,552.0,626.95,14.29,71.43,STRONG BEAR,20,96138.77,258.21,1,4,2026-04-09T14:30:00-04:00,4797.874019,TP1,181.29,57.63,123.66,0.1286,0.4789
1,commodities,GCF,2026-04-10,BUY,LONG,2026-04-10T10:15:00-04:00,2026-04-10T10:20:00-04:00,4813.200195,4813.862482,4800.806329,4825.594061,4825.594061,4837.987927,4850.381794,4862.77566,4875.169526,8.262577,12.393866,4803.197156,4802.373533,4799.693746,60.4501,-0.271242,-1.996158,30.1655,1437.0,756.7,100.0,0.0,STRONG BULL,20,96277.25,280.33,0,5,2026-04-10T10:40:00-04:00,4799.846168,STOP_LOSS,-280.33,57.68,-338.01,-0.3511,-1.2058
1,commodities,GCF,2026-04-10,SELL,SHORT,2026-04-10T10:55:00-04:00,2026-04-10T11:00:00-04:00,4799.299805,4798.440022,4812.33021,4786.2694,4786.2694,4773.238995,4760.20859,4747.178185,4734.147781,8.686937,13.030405,4803.449876,4803.938091,4802.583806,44.779,-0.261589,0.356391,26.3353,861.0,941.55,0.0,85.71,STRONG BEAR,20,95968.8,297.05,0,5,2026-04-10T11:20:00-04:00,4808.561618,OPPOSITE_SIGNAL,-202.43,57.64,-260.07,-0.271,-0.8755
1,commodities,GCF,2026-04-10,BUY,LONG,2026-04-10T11:15:00-04:00,2026-04-10T11:20:00-04:00,4806.700195,4808.561618,4794.537011,4818.863379,4818.863379,4831.026564,4843.189748,4855.352932,4867.516116,8.108789,12.163184,4804.116914,4804.016913,4802.700443,53.1753,0.021635,-0.024082,27.289,579.0,852.9,85.71,0.0,STRONG BULL,20,96171.23,299.67,0,4,2026-04-10T11:35:00-04:00,4798.5401,OPPOSITE_SIGNAL,-200.43,57.64,-258.07,-0.2683,-0.8612
1,commodities,GCF,2026-04-10,SELL,SHORT,2026-04-10T11:30:00-04:00,2026-04-10T11:35:00-04:00,4799.200195,4798.5401,4811.100688,4787.299703,4787.299703,4775.39921,4763.498717,4751.598225,4739.697732,7.933662,11.900493,4803.458243,4803.822762,4802.813343,44.8982,-0.262845,0.033225,27.3329,644.0,840.0,0.0,85.71,STRONG BEAR,20,95970.8,270.46,1,1,2026-04-10T11:35:00-04:00,4788.257163,TP1,205.66,57.52,148.14,0.1544,0.5477
1,commodities,GCF,2026-04-10,BUY,LONG,2026-04-10T14:25:00-04:00,2026-04-10T14:30:00-04:00,4790.299805,4791.4581,4781.055308,4799.544301,4799.544301,4808.788798,4818.033295,4827.277792,4836.522288,6.162998,9.244497,4787.288189,4787.124811,4794.51108,52.9974,-0.631921,-1.630316,27.8943,229.0,544.4,71.43,14.29,STRONG BULL,20,95829.16,227.18,0,11,2026-04-10T15:20:00-04:00,4790.641778,SESSION_END,-16.33,57.49,-73.82,-0.077,-0.3249
1,commodities,GCF,2026-04-13,SELL,SHORT,2026-04-13T09:15:00-04:00,2026-04-13T09:20:00-04:00,4758.700195,4757.648378,4769.414272,4747.986118,4747.986118,4737.272042,4726.557965,4715.843888,4705.129811,7.142718,10.714077,4784.659925,4787.215979,4758.233398,27.5527,-1.746704,0.107304,18.7355,512.0,317.7,28.57,57.14,MILD BEAR,21,99910.62,267.12,1,5,2026-04-13T09:40:00-04:00,4748.935716,TP1,182.97,59.89,123.07,0.1232,0.4607
1,commodities,GCF,2026-04-13,BUY,LONG,2026-04-13T12:20:00-04:00,2026-04-13T12:25:00-04:00,4749.600098,4750.749765,4738.210736,4760.989459,4760.989459,4772.37882,4783.768181,4795.157542,4806.546904,7.592907,11.389361,4741.295269,4740.476252,4745.145415,57.4002,-1.735463,-5.013223,23.7837,908.0,581.35,85.71,0.0,STRONG BULL,21,99765.75,283.22,1,4,2026-04-13T12:40:00-04:00,4760.037261,TP1,195.04,59.92,135.12,0.1354,0.4771
1,commodities,GCF,2026-04-13,SELL,SHORT,2026-04-13T14:15:00-04:00,2026-04-13T14:20:00-04:00,4747.799805,4747.150478,4757.77606,4737.823549,4737.823549,4727.847294,4717.871039,4707.894783,4697.918528,6.650837,9.976255,4755.316166,4756.052105,4752.055286,41.8756,0.616495,2.787426,20.9685,370.0,935.45,0.0,71.43,STRONG BEAR,21,99690.16,243.12,0,4,2026-04-13T14:35:00-04:00,4758.727615,STOP_LOSS,-243.12,59.89,-303.01,-0.3039,-1.2463
1,commodities,GCF,2026-04-13,BUY,LONG,2026-04-13T14:50:00-04:00,2026-04-13T14:55:00-04:00,4762.700195,4763.652735,4753.785753,4771.614637,4771.614637,4780.529079,4789.443521,4798.357963,4807.272405,5.942961,8.914442,4757.098504,4756.353363,4752.132702,57.7657,0.903464,0.824319,16.0544,279.0,592.8,71.43,0.0,STRONG BULL,20,95273.05,216.35,0,6,2026-04-13T15:20:00-04:00,4763.5471,SESSION_END,-2.11,57.16,-59.28,-0.0622,-0.274
1,commodities,GCF,2026-04-15,SELL,SHORT,2026-04-15T09:15:00-04:00,2026-04-15T09:20:00-04:00,4836.100098,4834.5329,4845.66895,4826.531245,4826.531245,4816.962392,4807.393539,4797.824686,4788.255834,6.379235,9.568853,4857.864852,4857.902084,4835.466634,30.4552,1.968723,4.46079,42.735,241.0,309.95,14.29,71.43,STRONG BEAR,20,96690.66,242.1,0,4,2026-04-15T09:35:00-04:00,4846.638084,STOP_LOSS,-242.1,58.09,-300.19,-0.3105,-1.2399
1,commodities,GCF,2026-04-15,BUY,LONG,2026-04-15T15:05:00-04:00,2026-04-15T15:10:00-04:00,4824.899902,4825.364782,4818.090052,4831.709752,4831.709752,4838.519603,4845.329453,4852.139303,4858.949153,4.5399,6.80985,4821.486872,4821.143793,4831.46492,55.768,-0.610584,-1.832561,22.0729,151.0,326.25,57.14,14.29,STRONG BULL,20,96507.3,164.77,0,3,2026-04-15T15:20:00-04:00,4823.135278,SESSION_END,-44.59,57.89,-102.48,-0.1062,-0.622
1,commodities,GCF,2026-04-16,SELL,SHORT,2026-04-16T10:00:00-04:00,2026-04-16T10:05:00-04:00,4813.100098,4812.437222,4825.797502,4800.402693,4800.402693,4787.705289,4775.007885,4762.31048,4749.613076,8.464936,12.697404,4825.485968,4826.51144,4825.377025,36.8366,0.07576,2.150436,31.763,1956.0,714.1,0.0,100.0,STRONG BEAR,20,96248.74,286.51,0,2,2026-04-16T10:10:00-04:00,4826.762662,STOP_LOSS,-286.51,57.84,-344.34,-0.3578,-1.2019
1,commodities,GCF,2026-04-16,BUY,LONG,2026-04-16T11:15:00-04:00,2026-04-16T11:20:00-04:00,4825.299805,4826.165235,4811.637508,4838.962102,4838.962102,4852.624398,4866.286695,4879.948992,4893.611289,9.108198,13.662297,4821.603691,4821.311004,4820.407544,53.3815,-0.511937,-1.824805,22.8453,661.0,1268.8,71.43,0.0,STRONG BULL,20,96523.3,309.8,0,15,2026-04-16T12:30:00-04:00,4810.67518,STOP_LOSS,-309.8,57.82,-367.62,-0.3809,-1.1866
1,commodities,GCF,2026-04-16,SELL,SHORT,2026-04-16T12:30:00-04:00,2026-04-16T12:35:00-04:00,4813.0,4812.137478,4823.780039,4802.219961,4802.219961,4791.439923,4780.659884,4769.879846,4759.099807,7.186692,10.780039,4821.756172,4822.909686,4820.999099,37.9577,-0.605657,0.502968,14.0092,1305.0,566.0,0.0,85.71,STRONG BEAR,20,96242.75,252.15,1,13,2026-04-16T13:35:00-04:00,4803.180405,TP1,179.14,57.69,121.45,0.1262,0.4817
1,commodities,GCF,2026-04-16,BUY,LONG,2026-04-16T15:05:00-04:00,2026-04-16T15:10:00-04:00,4813.799805,4815.062918,4806.843703,4820.755906,4820.755906,4827.712008,4834.668109,4841.62421,4848.580312,4.637401,6.956101,4811.51616,4811.416478,4818.498426,54.129,-0.567273,-1.395047,20.9394,132.0,269.25,57.14,14.29,STRONG BULL,20,96301.26,183.61,0,2,2026-04-16T15:15:00-04:00,4810.437622,OPPOSITE_SIGNAL,-92.51,57.75,-150.26,-0.156,-0.8184
1,commodities,GCF,2026-04-16,SELL,SHORT,2026-04-16T15:10:00-04:00,2026-04-16T15:15:00-04:00,4810.600098,4810.437622,4817.509356,4803.69084,4803.69084,4796.781582,4789.872324,4782.963066,4776.053808,4.606172,6.909258,4811.332947,4811.342261,4818.475198,47.4481,-0.577957,-1.231629,19.5088,161.0,245.45,14.29,57.14,STRONG BEAR,20,96208.75,160.7,0,2,2026-04-16T15:20:00-04:00,4815.062918,OPPOSITE_SIGNAL,-92.51,57.75,-150.26,-0.1562,-0.935
