trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,initial_stop_points,initial_risk_points,target_price_points,entry_gap_pct,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,quantity_btc,entry_notional_usd,exit_notional_usd,gross_pnl_usd,trade_return_pct,cumulative_pnl_usd,equity_after_trade,holding_days,remarks
T00054,2025-05-18,2025-05-18,2025-05-18,2025-05-18 20:15:00+00:00,2025-05-18 20:30:00+00:00,LONG,103972.47,103943.57,103943.57,28.90,104088.06,0.0278,2025-05-18 20:30:00+00:00,2025-05-18 20:45:00+00:00,103943.57,stop_loss_ma_touch,103943.57,-28.90,9.61793059,1000000.00,999722.06,-277.94,-0.0278,7859.21,1007859.21,0,
T00055,2025-05-18,2025-05-18,2025-05-18,2025-05-18 20:30:00+00:00,2025-05-18 20:45:00+00:00,LONG,104200.87,103953.15,103953.15,247.72,105191.75,0.2383,2025-05-18 22:00:00+00:00,2025-05-18 22:15:00+00:00,104003.64,stop_loss_ma_touch,104003.64,-197.23,9.59684886,1000000.00,998107.20,-1892.80,-0.1893,5966.41,1005966.41,0,
T00056,2025-05-18,2025-05-18,2025-05-18,2025-05-18 22:00:00+00:00,2025-05-18 22:15:00+00:00,LONG,104142.30,104015.13,104015.13,127.17,104650.98,0.1223,2025-05-18 22:15:00+00:00,2025-05-18 22:30:00+00:00,104650.98,target_hit_rr,104015.13,508.68,9.60224616,1000000.00,1004884.43,4884.43,0.4884,10850.84,1010850.84,0,Fixed 4R target hit.
T00057,2025-05-19,2025-05-19,2025-05-19,2025-05-19 02:00:00+00:00,2025-05-19 02:15:00+00:00,LONG,104606.90,104401.91,104401.91,204.99,105426.86,0.1963,2025-05-19 03:00:00+00:00,2025-05-19 03:15:00+00:00,104447.45,stop_loss_ma_touch,104447.45,-159.45,9.55959884,1000000.00,998475.68,-1524.32,-0.1524,9326.52,1009326.52,0,
T00058,2025-05-19,2025-05-19,2025-05-19,2025-05-19 03:00:00+00:00,2025-05-19 03:15:00+00:00,SHORT,104183.58,104457.16,104457.16,273.58,103089.28,0.2619,2025-05-19 04:00:00+00:00,2025-05-19 04:15:00+00:00,103089.28,target_hit_rr,104476.84,1094.30,9.59844152,1000000.00,989496.39,10503.61,1.0504,19830.13,1019830.13,0,Fixed 4R target hit.
T00059,2025-05-19,2025-05-19,2025-05-19,2025-05-19 14:30:00+00:00,2025-05-19 14:45:00+00:00,SHORT,103773.43,104087.80,104087.80,314.37,102515.97,0.3020,2025-05-19 14:45:00+00:00,2025-05-19 15:00:00+00:00,104087.80,stop_loss_ma_touch,104087.80,-314.37,9.63637802,1000000.00,1003029.35,-3029.35,-0.3029,16800.78,1016800.78,0,
T00060,2025-05-19,2025-05-19,2025-05-19,2025-05-19 14:45:00+00:00,2025-05-19 15:00:00+00:00,LONG,104367.08,104078.18,104078.18,288.90,105522.67,0.2776,2025-05-19 17:00:00+00:00,2025-05-19 17:15:00+00:00,105522.67,target_hit_rr,104027.05,1155.59,9.58156537,1000000.00,1011072.36,11072.36,1.1072,27873.14,1027873.14,0,Fixed 4R target hit.
T00061,2025-05-20,2025-05-20,2025-05-20,2025-05-20 07:30:00+00:00,2025-05-20 07:45:00+00:00,LONG,105134.43,104818.89,104818.89,315.54,106396.59,0.3010,2025-05-20 08:30:00+00:00,2025-05-20 08:45:00+00:00,104873.93,stop_loss_ma_touch,104873.93,-260.50,9.51163192,1000000.00,997522.22,-2477.78,-0.2478,25395.36,1025395.36,0,
T00062,2025-05-20,2025-05-20,2025-05-20,2025-05-20 08:30:00+00:00,2025-05-20 08:45:00+00:00,LONG,105188.15,104896.67,104896.67,291.48,106354.07,0.2779,2025-05-20 10:45:00+00:00,2025-05-20 11:00:00+00:00,105077.05,stop_loss_ma_touch,105077.05,-111.10,9.50677429,1000000.00,998943.83,-1056.17,-0.1056,24339.19,1024339.19,0,
T00063,2025-05-20,2025-05-20,2025-05-20,2025-05-20 10:45:00+00:00,2025-05-20 11:00:00+00:00,SHORT,105052.06,105098.93,105098.93,46.87,104864.57,0.0446,2025-05-20 11:15:00+00:00,2025-05-20 11:30:00+00:00,105121.47,stop_loss_ma_touch,105121.47,-69.41,9.51908987,1000000.00,1000660.69,-660.69,-0.0661,23678.50,1023678.50,0,
T00064,2025-05-20,2025-05-20,2025-05-20,2025-05-20 11:15:00+00:00,2025-05-20 11:30:00+00:00,LONG,105174.38,105143.34,105143.34,31.04,105298.56,0.0295,2025-05-20 11:30:00+00:00,2025-05-20 11:45:00+00:00,105298.56,target_hit_rr,105143.34,124.18,9.50801897,1000000.00,1001180.69,1180.69,0.1181,24859.19,1024859.19,0,Fixed 4R target hit.
T00065,2025-05-20,2025-05-20,2025-05-20,2025-05-20 11:45:00+00:00,2025-05-20 12:00:00+00:00,LONG,105241.60,105190.88,105190.88,50.72,105444.48,0.0482,2025-05-20 12:00:00+00:00,2025-05-20 12:15:00+00:00,105190.88,stop_loss_ma_touch,105190.88,-50.72,9.50194600,1000000.00,999518.05,-481.95,-0.0482,24377.24,1024377.24,0,
